연번,쉘터 ID,정류소ID,법정동명,도로명 주소,지번 주소,온열체어 유무,에어커튼 유무,조명등 유무,공공와이파이 유무,비상벨 유무
1185,20221185,357001212,금호읍,경상북도 영천시 금호읍 대동마을길 98,경상북도 영천시 금호읍 대미리 1060-7,N,N,N,N,N
1186,20221186,357001216,금호읍,,경상북도 영천시 금호읍 대미리 1060-7,N,N,N,N,N
1187,20221187,357001213,금호읍,경상북도 영천시 금호읍 대동마을길 152,경상북도 영천시 금호읍 대미리 217-1,N,N,N,N,N
1188,20221188,357001215,금호읍,,경상북도 영천시 금호읍 대미리 1066,N,N,N,N,N
1189,20221189,357001214,금호읍,경상북도 영천시 금호읍 대동마을길 191,경상북도 영천시 금호읍 대미리 1060,N,N,N,N,N
1190,20221190,357001219,금호읍,경상북도 영천시 금호읍 대동마을길 58-27,,N,N,N,N,N
1191,20221191,357001223,금호읍,경상북도 영천시 금호읍 대동마을길 58-28,,N,N,N,N,N
1192,20221192,357001222,금호읍,경상북도 영천시 금호읍 돌섬길 56-2,,N,N,N,N,N
1193,20221193,357001220,금호읍,,경상북도 영천시 금호읍 석섬리 282-1,N,N,N,N,N
1194,20221194,357001221,금호읍,경상북도 영천시 금호읍 돌섬2길 82,경상북도 영천시 금호읍 석섬리 531,N,N,N,N,N
1195,20221195,357001480,쌍계동,경상북도 영천시 쌍계동 쌍계길 75,경상북도 영천시 쌍계동 451-3,N,N,N,N,N
1196,20221196,357000952,녹전동,,경상북도 영천시 녹전동 761,N,N,N,N,N
1197,20221197,357000951,매산동,,경상북도 영천시 매산동 679-42,N,N,N,N,N
1198,20221198,357000145,고경면,경상북도 영천시 고경면 호국로 1002,경상북도 영천시 고경면 해선리 595-4,N,N,N,N,N
1199,20221199,357000146,고경면,경상북도 영천시 고경면 호국로 1082,경상북도 영천시 고경면 해선리 924,Y,Y,Y,N,N
1200,20221200,357000147,고경면,경상북도 영천시 고경면 호국로 1122,,N,N,N,N,N
1201,20221201,357000271,고경면,경상북도 영천시 고경면 차당실로 48,,N,N,N,N,N
1202,20221202,357001649,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 차당리 4-2,N,N,N,N,N
1203,20221203,357000272,고경면,경상북도 영천시 고경면 차당실로 163,경상북도 영천시 고경면 차당리 65-3,N,N,N,N,N
1204,20221204,357000273,고경면,경상북도 영천시 고경면 차당실로 254,경상북도 영천시 고경면 차당리 221-4,N,N,N,N,N
1205,20221205,357000274,고경면,경상북도 영천시 고경면 차당실로 292,경상북도 영천시 고경면 차당리 287,N,N,N,N,N
1206,20221206,357000275,고경면,경상북도 영천시 고경면 차당실로 436,경상북도 영천시 고경면 차당리 573-1,N,N,N,N,N
1207,20221207,357000276,고경면,경상북도 영천시 고경면 차당실로 502,,N,N,N,N,N
1208,20221208,357001647,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 삼귀리 산 196,N,N,Y,N,N
1209,20221209,357000277,고경면,경상북도 영천시 고경면 차당실로 669,경상북도 영천시 고경면 삼귀리 740,N,N,N,N,N
1210,20221210,357001646,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 삼귀리 산 101,N,N,N,N,N
1211,20221211,357000278,고경면,경상북도 영천시 고경면 차당실로 499,,N,N,N,N,N
1212,20221212,357000279,고경면,경상북도 영천시 고경면 차당실로 435,경상북도 영천시 고경면 차당리 560,N,N,N,N,N
1213,20221213,357000280,고경면,경상북도 영천시 고경면 차당실로 291,경상북도 영천시 고경면 차당리 287-1,N,N,N,N,N
1214,20221214,357000281,고경면,경상북도 영천시 고경면 차당실로 253,경상북도 영천시 고경면 차당리 221-3,N,N,N,N,N
1215,20221215,357000282,고경면,경상북도 영천시 고경면 차당실로 167,,N,N,N,N,N
1216,20221216,357001648,고경면,경상북도 영천시 고경면 차당실로 123,경상북도 영천시 고경면 차당리 51-2,N,N,N,N,N
1217,20221217,357000283,고경면,경상북도 영천시 고경면 차당실로 49,,N,N,N,N,N
1218,20221218,357000148,고경면,경상북도 영천시 고경면 호국로 1206,,N,N,N,N,N
1219,20221219,357000149,고경면,경상북도 영천시 고경면 호국로 1290,경상북도 영천시 고경면 상덕리 298,Y,N,N,N,N
1220,20221220,357001512,고경면,경상북도 영천시 고경면 초일길 24,경상북도 영천시 고경면 가수리 480-87,N,N,N,N,N
1221,20221221,357001518,고경면,경상북도 영천시 고경면 초일길 23,경상북도 영천시 고경면 가수리 293-3,N,N,N,N,N
1222,20221222,357001513,고경면,경상북도 영천시 고경면 초일길 96,,N,N,N,N,N
1223,20221223,357001517,고경면,경상북도 영천시 고경면 초일길 93,,N,N,N,N,N
1224,20221224,357001514,고경면,경상북도 영천시 고경면 초일길 254,경상북도 영천시 고경면 초일리 376,N,N,N,N,N
1225,20221225,357001516,고경면,경상북도 영천시 고경면 초일길 251,경상북도 영천시 고경면 초일리 311-1,N,N,N,N,N
1226,20221226,357001515,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 초일리 337,N,N,N,N,N
1227,20221227,357000150,고경면,경상북도 영천시 고경면 호국로 1322,경상북도 영천시 고경면 상덕리 295-9,N,N,N,N,N
1228,20221228,357000151,고경면,경상북도 영천시 고경면 호국로 1364,경상북도 영천시 고경면 가수리 232-3,N,N,N,N,N
1229,20221229,357000152,고경면,경상북도 영천시 고경면 호국로 1458,경상북도 영천시 고경면 석계리 304-7,N,N,N,N,N
1230,20221230,357000284,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 석계리 376-62,N,N,N,N,N
1231,20221231,357001524,고경면,경상북도 영천시 고경면 모시밭길 58,경상북도 영천시 고경면 삼산리 232-4,N,N,N,N,N
1232,20221232,357000285,고경면,경상북도 영천시 고경면 상계로 100,경상북도 영천시 고경면 석계리 376-37,N,N,N,N,N
1233,20221233,357000286,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 삼산리 491-1,N,N,N,N,N
1234,20221234,357000287,고경면,경상북도 영천시 고경면 상계로 260,경상북도 영천시 고경면 삼포리 1050,N,N,N,N,N
1235,20221235,357000288,고경면,경상북도 영천시 고경면 상계로 278,경상북도 영천시 고경면 삼포리 742-1,N,N,N,N,N
1236,20221236,357000289,고경면,경상북도 영천시 고경면 상계로 376,,N,N,N,N,N
1237,20221237,357000290,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 삼포리 286,N,N,N,N,N
